id,source_file,source_table,bytes,data_state,sql_shape,insert_statements,create_statements,overlap_850_exact,overlap_850_tables,overlap_850_semantic,module_family,audit_status,core_381_status,core_850_status,client_status,difficulty,decision,evidence_note
243,w_物品祝福系統_202609221205.sql,w_物品祝福系統,3123,HAS_SQL_CONTENT,INSERT_ONLY,3,0,NO_EXACT_TABLE_MATCH,,PENDING_CORE_REVIEW,UNCLASSIFIED,SQL_SCANNED,NOT_PROVEN,NOT_PROVEN,NOT_CHECKED,NOT_FINAL,HOLD,SQL content indexed; runtime semantics pending
244,w_物品掉落限制一_202609221205.sql,w_物品掉落限制一,0,NO_ACTIVE_DATA,EMPTY,0,0,NO_EXACT_TABLE_MATCH,,PENDING_CORE_REVIEW,UNCLASSIFIED,SQL_SCANNED,NOT_PROVEN,NOT_PROVEN,NOT_CHECKED,NOT_FINAL,HOLD,Empty SQL is not a SKIP reason
245,w_物品掉落限制二_202609221205.sql,w_物品掉落限制二,0,NO_ACTIVE_DATA,EMPTY,0,0,NO_EXACT_TABLE_MATCH,,PENDING_CORE_REVIEW,UNCLASSIFIED,SQL_SCANNED,NOT_PROVEN,NOT_PROVEN,NOT_CHECKED,NOT_FINAL,HOLD,Empty SQL is not a SKIP reason
246,w_物品掉落限制三_202609221205.sql,w_物品掉落限制三,212,HAS_SQL_CONTENT,INSERT_ONLY,1,0,NO_EXACT_TABLE_MATCH,,PENDING_CORE_REVIEW,UNCLASSIFIED,SQL_SCANNED,NOT_PROVEN,NOT_PROVEN,NOT_CHECKED,NOT_FINAL,HOLD,SQL content indexed; runtime semantics pending
247,w_物品融合db化_202609221205.sql,w_物品融合db化,0,NO_ACTIVE_DATA,EMPTY,0,0,NO_EXACT_TABLE_MATCH,,PENDING_CORE_REVIEW,UNCLASSIFIED,SQL_SCANNED,NOT_PROVEN,NOT_PROVEN,NOT_CHECKED,NOT_FINAL,HOLD,Empty SQL is not a SKIP reason
248,w_玩家即時領取物品_202609221205.sql,w_玩家即時領取物品,0,NO_ACTIVE_DATA,EMPTY,0,0,NO_EXACT_TABLE_MATCH,,PENDING_CORE_REVIEW,UNCLASSIFIED,SQL_SCANNED,NOT_PROVEN,NOT_PROVEN,NOT_CHECKED,NOT_FINAL,HOLD,Empty SQL is not a SKIP reason
249,w_玩家限制時間領取_202609221205.sql,w_玩家限制時間領取,0,NO_ACTIVE_DATA,EMPTY,0,0,NO_EXACT_TABLE_MATCH,,PENDING_CORE_REVIEW,UNCLASSIFIED,SQL_SCANNED,NOT_PROVEN,NOT_PROVEN,NOT_CHECKED,NOT_FINAL,HOLD,Empty SQL is not a SKIP reason
250,w_城堡狀態師_202609221205.sql,w_城堡狀態師,560,HAS_SQL_CONTENT,INSERT_ONLY,1,0,NO_EXACT_TABLE_MATCH,,PENDING_CORE_REVIEW,UNCLASSIFIED,SQL_SCANNED,NOT_PROVEN,NOT_PROVEN,NOT_CHECKED,NOT_FINAL,HOLD,SQL content indexed; runtime semantics pending
251,w_城堡狀態獎勵_202609221205.sql,w_城堡狀態獎勵,839,HAS_SQL_CONTENT,INSERT_ONLY,1,0,NO_EXACT_TABLE_MATCH,,PENDING_CORE_REVIEW,UNCLASSIFIED,SQL_SCANNED,NOT_PROVEN,NOT_PROVEN,NOT_CHECKED,NOT_FINAL,HOLD,SQL content indexed; runtime semantics pending
252,w_城戰獲勝獎勵_202609221205.sql,w_城戰獲勝獎勵,323,HAS_SQL_CONTENT,INSERT_ONLY,1,0,NO_EXACT_TABLE_MATCH,,PENDING_CORE_REVIEW,UNCLASSIFIED,SQL_SCANNED,NOT_PROVEN,NOT_PROVEN,NOT_CHECKED,NOT_FINAL,HOLD,SQL content indexed; runtime semantics pending
253,w_威望名稱自訂_202609221205.sql,w_威望名稱自訂,143,HAS_SQL_CONTENT,INSERT_ONLY,1,0,NO_EXACT_TABLE_MATCH,,PENDING_CORE_REVIEW,UNCLASSIFIED,SQL_SCANNED,NOT_PROVEN,NOT_PROVEN,NOT_CHECKED,NOT_FINAL,HOLD,SQL content indexed; runtime semantics pending
254,w_威望怪物_202609221205.sql,w_威望怪物,61503,HAS_SQL_CONTENT,INSERT_ONLY,154,0,NO_EXACT_TABLE_MATCH,,PENDING_CORE_REVIEW,UNCLASSIFIED,SQL_SCANNED,NOT_PROVEN,NOT_PROVEN,NOT_CHECKED,NOT_FINAL,HOLD,SQL content indexed; runtime semantics pending
255,w_威望設置_202609221205.sql,w_威望設置,2247,HAS_SQL_CONTENT,INSERT_ONLY,2,0,NO_EXACT_TABLE_MATCH,,PENDING_CORE_REVIEW,UNCLASSIFIED,SQL_SCANNED,NOT_PROVEN,NOT_PROVEN,NOT_CHECKED,NOT_FINAL,HOLD,SQL content indexed; runtime semantics pending
256,w_指定地圖回血魔_202609221205.sql,w_指定地圖回血魔,6562,HAS_SQL_CONTENT,INSERT_ONLY,15,0,NO_EXACT_TABLE_MATCH,,PENDING_CORE_REVIEW,UNCLASSIFIED,SQL_SCANNED,NOT_PROVEN,NOT_PROVEN,NOT_CHECKED,NOT_FINAL,HOLD,SQL content indexed; runtime semantics pending
257,w_指定地圖掉落_202609221205.sql,w_指定地圖掉落,41614,HAS_SQL_CONTENT,INSERT_ONLY,52,0,NO_EXACT_TABLE_MATCH,,PENDING_CORE_REVIEW,UNCLASSIFIED,SQL_SCANNED,NOT_PROVEN,NOT_PROVEN,NOT_CHECKED,NOT_FINAL,HOLD,SQL content indexed; runtime semantics pending
258,w_指定道具賦予狀態_202609221205.sql,w_指定道具賦予狀態,26771,HAS_SQL_CONTENT,INSERT_ONLY,16,0,NO_EXACT_TABLE_MATCH,,PENDING_CORE_REVIEW,UNCLASSIFIED,SQL_SCANNED,NOT_PROVEN,NOT_PROVEN,NOT_CHECKED,NOT_FINAL,HOLD,SQL content indexed; runtime semantics pending
259,w_挖掘系統_202609221205.sql,w_挖掘系統,447,HAS_SQL_CONTENT,INSERT_ONLY,1,0,NO_EXACT_TABLE_MATCH,,PENDING_CORE_REVIEW,UNCLASSIFIED,SQL_SCANNED,NOT_PROVEN,NOT_PROVEN,NOT_CHECKED,NOT_FINAL,HOLD,SQL content indexed; runtime semantics pending
260,w_炫色_素質設定_202609221205.sql,w_炫色_素質設定,38179,HAS_SQL_CONTENT,INSERT_ONLY,17,0,NO_EXACT_TABLE_MATCH,,PENDING_CORE_REVIEW,UNCLASSIFIED,SQL_SCANNED,NOT_PROVEN,NOT_PROVEN,NOT_CHECKED,NOT_FINAL,HOLD,SQL content indexed; runtime semantics pending
261,w_狩獵怪物任務_202609221205.sql,w_狩獵怪物任務,744,HAS_SQL_CONTENT,INSERT_ONLY,1,0,NO_EXACT_TABLE_MATCH,,PENDING_CORE_REVIEW,UNCLASSIFIED,SQL_SCANNED,NOT_PROVEN,NOT_PROVEN,NOT_CHECKED,NOT_FINAL,HOLD,SQL content indexed; runtime semantics pending
262,w_狩獵怪物任務_地圖_202609221205.sql,w_狩獵怪物任務_地圖,733,HAS_SQL_CONTENT,INSERT_ONLY,1,0,NO_EXACT_TABLE_MATCH,,PENDING_CORE_REVIEW,UNCLASSIFIED,SQL_SCANNED,NOT_PROVEN,NOT_PROVEN,NOT_CHECKED,NOT_FINAL,HOLD,SQL content indexed; runtime semantics pending
263,w_狩獵怪物任務_系統_202609221205.sql,w_狩獵怪物任務_系統,1802,HAS_SQL_CONTENT,INSERT_ONLY,1,0,NO_EXACT_TABLE_MATCH,,PENDING_CORE_REVIEW,UNCLASSIFIED,SQL_SCANNED,NOT_PROVEN,NOT_PROVEN,NOT_CHECKED,NOT_FINAL,HOLD,SQL content indexed; runtime semantics pending
264,w_負面魔法機率_202609221205.sql,w_負面魔法機率,562,HAS_SQL_CONTENT,INSERT_ONLY,1,0,NO_EXACT_TABLE_MATCH,,PENDING_CORE_REVIEW,UNCLASSIFIED,SQL_SCANNED,NOT_PROVEN,NOT_PROVEN,NOT_CHECKED,NOT_FINAL,HOLD,SQL content indexed; runtime semantics pending
265,w_限制物品丟地上_202609221205.sql,w_限制物品丟地上,1030,HAS_SQL_CONTENT,INSERT_ONLY,3,0,NO_EXACT_TABLE_MATCH,,PENDING_CORE_REVIEW,UNCLASSIFIED,SQL_SCANNED,NOT_PROVEN,NOT_PROVEN,NOT_CHECKED,NOT_FINAL,HOLD,SQL content indexed; runtime semantics pending
266,w_限制物品丟怪寵_202609221205.sql,w_限制物品丟怪寵,2141,HAS_SQL_CONTENT,INSERT_ONLY,6,0,NO_EXACT_TABLE_MATCH,,PENDING_CORE_REVIEW,UNCLASSIFIED,SQL_SCANNED,NOT_PROVEN,NOT_PROVEN,NOT_CHECKED,NOT_FINAL,HOLD,SQL content indexed; runtime semantics pending
267,w_限制親友交易物品_202609221205.sql,w_限制親友交易物品,0,NO_ACTIVE_DATA,EMPTY,0,0,NO_EXACT_TABLE_MATCH,,PENDING_CORE_REVIEW,UNCLASSIFIED,SQL_SCANNED,NOT_PROVEN,NOT_PROVEN,NOT_CHECKED,NOT_FINAL,HOLD,Empty SQL is not a SKIP reason
268,w_參予擊殺獎勵_202609221205.sql,w_參予擊殺獎勵,0,NO_ACTIVE_DATA,EMPTY,0,0,NO_EXACT_TABLE_MATCH,,PENDING_CORE_REVIEW,UNCLASSIFIED,SQL_SCANNED,NOT_PROVEN,NOT_PROVEN,NOT_CHECKED,NOT_FINAL,HOLD,Empty SQL is not a SKIP reason
269,w_掉落廣播系統_202609221205.sql,w_掉落廣播系統,5798,HAS_SQL_CONTENT,INSERT_ONLY,13,0,NO_EXACT_TABLE_MATCH,,PENDING_CORE_REVIEW,UNCLASSIFIED,SQL_SCANNED,NOT_PROVEN,NOT_PROVEN,NOT_CHECKED,NOT_FINAL,HOLD,SQL content indexed; runtime semantics pending
270,w_節日活動_202609221205.sql,w_節日活動,764,HAS_SQL_CONTENT,INSERT_ONLY,1,0,NO_EXACT_TABLE_MATCH,,PENDING_CORE_REVIEW,UNCLASSIFIED,SQL_SCANNED,NOT_PROVEN,NOT_PROVEN,NOT_CHECKED,NOT_FINAL,HOLD,SQL content indexed; runtime semantics pending
271,w_裝武強化lv_202609221205.sql,w_裝武強化lv,9225,HAS_SQL_CONTENT,INSERT_ONLY,9,0,NO_EXACT_TABLE_MATCH,,PENDING_CORE_REVIEW,UNCLASSIFIED,SQL_SCANNED,NOT_PROVEN,NOT_PROVEN,NOT_CHECKED,NOT_FINAL,HOLD,SQL content indexed; runtime semantics pending
272,w_裝備持續特效_202609221205.sql,w_裝備持續特效,0,NO_ACTIVE_DATA,EMPTY,0,0,NO_EXACT_TABLE_MATCH,,PENDING_CORE_REVIEW,UNCLASSIFIED,SQL_SCANNED,NOT_PROVEN,NOT_PROVEN,NOT_CHECKED,NOT_FINAL,HOLD,Empty SQL is not a SKIP reason
273,w_裝備總加成能力_202609221205.sql,w_裝備總加成能力,0,NO_ACTIVE_DATA,EMPTY,0,0,NO_EXACT_TABLE_MATCH,,PENDING_CORE_REVIEW,UNCLASSIFIED,SQL_SCANNED,NOT_PROVEN,NOT_PROVEN,NOT_CHECKED,NOT_FINAL,HOLD,Empty SQL is not a SKIP reason
274,w_過安定防具_202609221205.sql,w_過安定防具,264,HAS_SQL_CONTENT,INSERT_ONLY,1,0,NO_EXACT_TABLE_MATCH,,PENDING_CORE_REVIEW,UNCLASSIFIED,SQL_SCANNED,NOT_PROVEN,NOT_PROVEN,NOT_CHECKED,NOT_FINAL,HOLD,SQL content indexed; runtime semantics pending
275,w_過安定武器_202609221205.sql,w_過安定武器,7664,HAS_SQL_CONTENT,INSERT_ONLY,8,0,NO_EXACT_TABLE_MATCH,,PENDING_CORE_REVIEW,UNCLASSIFIED,SQL_SCANNED,NOT_PROVEN,NOT_PROVEN,NOT_CHECKED,NOT_FINAL,HOLD,SQL content indexed; runtime semantics pending
276,w_道具升級_202609221205.sql,w_道具升級,465,HAS_SQL_CONTENT,INSERT_ONLY,1,0,NO_EXACT_TABLE_MATCH,,PENDING_CORE_REVIEW,UNCLASSIFIED,SQL_SCANNED,NOT_PROVEN,NOT_PROVEN,NOT_CHECKED,NOT_FINAL,HOLD,SQL content indexed; runtime semantics pending
277,w_道具升級系統_202609221205.sql,w_道具升級系統,414,HAS_SQL_CONTENT,INSERT_ONLY,1,0,NO_EXACT_TABLE_MATCH,,PENDING_CORE_REVIEW,UNCLASSIFIED,SQL_SCANNED,NOT_PROVEN,NOT_PROVEN,NOT_CHECKED,NOT_FINAL,HOLD,SQL content indexed; runtime semantics pending
278,w_道具火神製作_202609221205.sql,w_道具火神製作,1373,HAS_SQL_CONTENT,INSERT_ONLY,1,0,NO_EXACT_TABLE_MATCH,,PENDING_CORE_REVIEW,UNCLASSIFIED,SQL_SCANNED,NOT_PROVEN,NOT_PROVEN,NOT_CHECKED,NOT_FINAL,HOLD,SQL content indexed; runtime semantics pending
279,w_道具召喚_202609221205.sql,w_道具召喚,211,HAS_SQL_CONTENT,INSERT_ONLY,1,0,NO_EXACT_TABLE_MATCH,,PENDING_CORE_REVIEW,UNCLASSIFIED,SQL_SCANNED,NOT_PROVEN,NOT_PROVEN,NOT_CHECKED,NOT_FINAL,HOLD,SQL content indexed; runtime semantics pending
280,w_道具召喚時間_202609221205.sql,w_道具召喚時間,326,HAS_SQL_CONTENT,INSERT_ONLY,1,0,NO_EXACT_TABLE_MATCH,,PENDING_CORE_REVIEW,UNCLASSIFIED,SQL_SCANNED,NOT_PROVEN,NOT_PROVEN,NOT_CHECKED,NOT_FINAL,HOLD,SQL content indexed; runtime semantics pending
281,w_道具技能_202609221205.sql,w_道具技能,2271,HAS_SQL_CONTENT,INSERT_ONLY,4,0,NO_EXACT_TABLE_MATCH,,PENDING_CORE_REVIEW,UNCLASSIFIED,SQL_SCANNED,NOT_PROVEN,NOT_PROVEN,NOT_CHECKED,NOT_FINAL,HOLD,SQL content indexed; runtime semantics pending
282,w_道具狀態_202609221205.sql,w_道具狀態,2384,HAS_SQL_CONTENT,INSERT_ONLY,1,0,NO_EXACT_TABLE_MATCH,,PENDING_CORE_REVIEW,UNCLASSIFIED,SQL_SCANNED,NOT_PROVEN,NOT_PROVEN,NOT_CHECKED,NOT_FINAL,HOLD,SQL content indexed; runtime semantics pending
283,w_道具附魔系統_202609221205.sql,w_道具附魔系統,4621,HAS_SQL_CONTENT,INSERT_ONLY,3,0,NO_EXACT_TABLE_MATCH,,PENDING_CORE_REVIEW,UNCLASSIFIED,SQL_SCANNED,NOT_PROVEN,NOT_PROVEN,NOT_CHECKED,NOT_FINAL,HOLD,SQL content indexed; runtime semantics pending
284,w_道具對話檔_202609221205.sql,w_道具對話檔,1585,HAS_SQL_CONTENT,INSERT_ONLY,3,0,NO_EXACT_TABLE_MATCH,,PENDING_CORE_REVIEW,UNCLASSIFIED,SQL_SCANNED,NOT_PROVEN,NOT_PROVEN,NOT_CHECKED,NOT_FINAL,HOLD,SQL content indexed; runtime semantics pending
285,w_道具輔助系統_202609221205.sql,w_道具輔助系統,5804,HAS_SQL_CONTENT,INSERT_ONLY,5,0,NO_EXACT_TABLE_MATCH,,PENDING_CORE_REVIEW,UNCLASSIFIED,SQL_SCANNED,NOT_PROVEN,NOT_PROVEN,NOT_CHECKED,NOT_FINAL,HOLD,SQL content indexed; runtime semantics pending
286,w_道具爆氣系統_202609221205.sql,w_道具爆氣系統,418,HAS_SQL_CONTENT,INSERT_ONLY,1,0,NO_EXACT_TABLE_MATCH,,PENDING_CORE_REVIEW,UNCLASSIFIED,SQL_SCANNED,NOT_PROVEN,NOT_PROVEN,NOT_CHECKED,NOT_FINAL,HOLD,SQL content indexed; runtime semantics pending
287,w_道具寶相次數_202609221205.sql,w_道具寶相次數,363,HAS_SQL_CONTENT,INSERT_ONLY,1,0,NO_EXACT_TABLE_MATCH,,PENDING_CORE_REVIEW,UNCLASSIFIED,SQL_SCANNED,NOT_PROVEN,NOT_PROVEN,NOT_CHECKED,NOT_FINAL,HOLD,SQL content indexed; runtime semantics pending
288,w_飾品等級_202609221205.sql,w_飾品等級,0,NO_ACTIVE_DATA,EMPTY,0,0,NO_EXACT_TABLE_MATCH,,PENDING_CORE_REVIEW,UNCLASSIFIED,SQL_SCANNED,NOT_PROVEN,NOT_PROVEN,NOT_CHECKED,NOT_FINAL,HOLD,Empty SQL is not a SKIP reason
289,w_敵人死亡奪寶_202609221205.sql,w_敵人死亡奪寶,273,HAS_SQL_CONTENT,INSERT_ONLY,1,0,NO_EXACT_TABLE_MATCH,,PENDING_CORE_REVIEW,UNCLASSIFIED,SQL_SCANNED,NOT_PROVEN,NOT_PROVEN,NOT_CHECKED,NOT_FINAL,HOLD,SQL content indexed; runtime semantics pending
290,w_衝裝贖回記錄_202609221205.sql,w_衝裝贖回記錄,181,HAS_SQL_CONTENT,INSERT_ONLY,1,0,NO_EXACT_TABLE_MATCH,,PENDING_CORE_REVIEW,UNCLASSIFIED,SQL_SCANNED,NOT_PROVEN,NOT_PROVEN,NOT_CHECKED,NOT_FINAL,HOLD,SQL content indexed; runtime semantics pending
291,w_隨身祭司_202609221205.sql,w_隨身祭司,520,HAS_SQL_CONTENT,INSERT_ONLY,1,0,NO_EXACT_TABLE_MATCH,,PENDING_CORE_REVIEW,UNCLASSIFIED,SQL_SCANNED,NOT_PROVEN,NOT_PROVEN,NOT_CHECKED,NOT_FINAL,HOLD,SQL content indexed; runtime semantics pending
292,w_隨機能力炫色名稱_202609221205.sql,w_隨機能力炫色名稱,234,HAS_SQL_CONTENT,INSERT_ONLY,1,0,NO_EXACT_TABLE_MATCH,,PENDING_CORE_REVIEW,UNCLASSIFIED,SQL_SCANNED,NOT_PROVEN,NOT_PROVEN,NOT_CHECKED,NOT_FINAL,HOLD,SQL content indexed; runtime semantics pending
293,w_隨機能力炫色防具_202609221205.sql,w_隨機能力炫色防具,532,HAS_SQL_CONTENT,INSERT_ONLY,1,0,NO_EXACT_TABLE_MATCH,,PENDING_CORE_REVIEW,UNCLASSIFIED,SQL_SCANNED,NOT_PROVEN,NOT_PROVEN,NOT_CHECKED,NOT_FINAL,HOLD,SQL content indexed; runtime semantics pending
294,w_隨機能力炫色武器_202609221205.sql,w_隨機能力炫色武器,532,HAS_SQL_CONTENT,INSERT_ONLY,1,0,NO_EXACT_TABLE_MATCH,,PENDING_CORE_REVIEW,UNCLASSIFIED,SQL_SCANNED,NOT_PROVEN,NOT_PROVEN,NOT_CHECKED,NOT_FINAL,HOLD,SQL content indexed; runtime semantics pending
295,w_鐘點怪物施放_202609221205.sql,w_鐘點怪物施放,4115,HAS_SQL_CONTENT,INSERT_ONLY,2,0,NO_EXACT_TABLE_MATCH,,PENDING_CORE_REVIEW,UNCLASSIFIED,SQL_SCANNED,NOT_PROVEN,NOT_PROVEN,NOT_CHECKED,NOT_FINAL,HOLD,SQL content indexed; runtime semantics pending
296,w_屬性強化系統_202609221205.sql,w_屬性強化系統,17077,HAS_SQL_CONTENT,INSERT_ONLY,12,0,NO_EXACT_TABLE_MATCH,,PENDING_CORE_REVIEW,UNCLASSIFIED,SQL_SCANNED,NOT_PROVEN,NOT_PROVEN,NOT_CHECKED,NOT_FINAL,HOLD,SQL content indexed; runtime semantics pending
297,w_變身卡片能力組合套卡_202609221205.sql,w_變身卡片能力組合套卡,2992,HAS_SQL_CONTENT,INSERT_ONLY,1,0,NO_EXACT_TABLE_MATCH,,PENDING_CORE_REVIEW,UNCLASSIFIED,SQL_SCANNED,NOT_PROVEN,NOT_PROVEN,NOT_CHECKED,NOT_FINAL,HOLD,SQL content indexed; runtime semantics pending
298,w_變身卡片能力登入_202609221205.sql,w_變身卡片能力登入,15139,HAS_SQL_CONTENT,INSERT_ONLY,7,0,NO_EXACT_TABLE_MATCH,,PENDING_CORE_REVIEW,UNCLASSIFIED,SQL_SCANNED,NOT_PROVEN,NOT_PROVEN,NOT_CHECKED,NOT_FINAL,HOLD,SQL content indexed; runtime semantics pending
299,w_變身箭矢特效_202609221205.sql,w_變身箭矢特效,125,HAS_SQL_CONTENT,INSERT_ONLY,1,0,NO_EXACT_TABLE_MATCH,,PENDING_CORE_REVIEW,UNCLASSIFIED,SQL_SCANNED,NOT_PROVEN,NOT_PROVEN,NOT_CHECKED,NOT_FINAL,HOLD,SQL content indexed; runtime semantics pending
300,w_變身賦予狀態_202609221205.sql,w_變身賦予狀態,0,NO_ACTIVE_DATA,EMPTY,0,0,NO_EXACT_TABLE_MATCH,,PENDING_CORE_REVIEW,UNCLASSIFIED,SQL_SCANNED,NOT_PROVEN,NOT_PROVEN,NOT_CHECKED,NOT_FINAL,HOLD,Empty SQL is not a SKIP reason
301,w_變身賦予狀態_道具_202609221205.sql,w_變身賦予狀態_道具,2774,HAS_SQL_CONTENT,INSERT_ONLY,2,0,NO_EXACT_TABLE_MATCH,,PENDING_CORE_REVIEW,UNCLASSIFIED,SQL_SCANNED,NOT_PROVEN,NOT_PROVEN,NOT_CHECKED,NOT_FINAL,HOLD,SQL content indexed; runtime semantics pending
302,w_bosschallenge_202609221205.sql,w_bosschallenge,2218,HAS_SQL_CONTENT,INSERT_ONLY,4,0,NO_EXACT_TABLE_MATCH,,PENDING_CORE_REVIEW,UNCLASSIFIED,SQL_SCANNED,NOT_PROVEN,NOT_PROVEN,NOT_CHECKED,NOT_FINAL,HOLD,SQL content indexed; runtime semantics pending
303,w_hprmprrangemap_202609221205.sql,w_hprmprrangemap,151,HAS_SQL_CONTENT,INSERT_ONLY,1,0,NO_EXACT_TABLE_MATCH,,PENDING_CORE_REVIEW,UNCLASSIFIED,SQL_SCANNED,NOT_PROVEN,NOT_PROVEN,NOT_CHECKED,NOT_FINAL,HOLD,SQL content indexed; runtime semantics pending
304,w_map_limit_item_202609221205.sql,w_map_limit_item,0,NO_ACTIVE_DATA,EMPTY,0,0,NO_EXACT_TABLE_MATCH,,PENDING_CORE_REVIEW,UNCLASSIFIED,SQL_SCANNED,NOT_PROVEN,NOT_PROVEN,NOT_CHECKED,NOT_FINAL,HOLD,Empty SQL is not a SKIP reason
305,w_map_limit_setting_202609221205.sql,w_map_limit_setting,0,NO_ACTIVE_DATA,EMPTY,0,0,NO_EXACT_TABLE_MATCH,,PENDING_CORE_REVIEW,UNCLASSIFIED,SQL_SCANNED,NOT_PROVEN,NOT_PROVEN,NOT_CHECKED,NOT_FINAL,HOLD,Empty SQL is not a SKIP reason
306,w_npc製作_202609221205.sql,w_npc製作,2295,HAS_SQL_CONTENT,INSERT_ONLY,2,0,NO_EXACT_TABLE_MATCH,,PENDING_CORE_REVIEW,UNCLASSIFIED,SQL_SCANNED,NOT_PROVEN,NOT_PROVEN,NOT_CHECKED,NOT_FINAL,HOLD,SQL content indexed; runtime semantics pending
307,weapon_202609221205.sql,weapon,123712,HAS_SQL_CONTENT,INSERT_ONLY,53,0,EXACT_TABLE_MATCH,weapon,PENDING_CORE_REVIEW,UNCLASSIFIED,SQL_SCANNED,NOT_PROVEN,NOT_PROVEN,NOT_CHECKED,NOT_FINAL,HOLD,SQL content indexed; runtime semantics pending
308,weapon_magic_skill_202609221205.sql,weapon_magic_skill,19992,HAS_SQL_CONTENT,INSERT_ONLY,11,0,NO_EXACT_TABLE_MATCH,,PENDING_CORE_REVIEW,UNCLASSIFIED,SQL_SCANNED,NOT_PROVEN,NOT_PROVEN,NOT_CHECKED,NOT_FINAL,HOLD,SQL content indexed; runtime semantics pending
309,weapon_power_202609221205.sql,weapon_power,0,NO_ACTIVE_DATA,EMPTY,0,0,NO_EXACT_TABLE_MATCH,,PENDING_CORE_REVIEW,UNCLASSIFIED,SQL_SCANNED,NOT_PROVEN,NOT_PROVEN,NOT_CHECKED,NOT_FINAL,HOLD,Empty SQL is not a SKIP reason
310,weapon_skill_202609221205.sql,weapon_skill,2413,HAS_SQL_CONTENT,INSERT_ONLY,2,0,EXACT_TABLE_MATCH,weapon_skill,PENDING_CORE_REVIEW,UNCLASSIFIED,SQL_SCANNED,NOT_PROVEN,NOT_PROVEN,NOT_CHECKED,NOT_FINAL,HOLD,SQL content indexed; runtime semantics pending
311,weapon_skill_in_202609221205.sql,weapon_skill_in,5136,HAS_SQL_CONTENT,INSERT_ONLY,12,0,NO_EXACT_TABLE_MATCH,,PENDING_CORE_REVIEW,UNCLASSIFIED,SQL_SCANNED,NOT_PROVEN,NOT_PROVEN,NOT_CHECKED,NOT_FINAL,HOLD,SQL content indexed; runtime semantics pending
312,weapon_skill_power_202609221205.sql,weapon_skill_power,5030,HAS_SQL_CONTENT,INSERT_ONLY,5,0,NO_EXACT_TABLE_MATCH,,PENDING_CORE_REVIEW,UNCLASSIFIED,SQL_SCANNED,NOT_PROVEN,NOT_PROVEN,NOT_CHECKED,NOT_FINAL,HOLD,SQL content indexed; runtime semantics pending
313,william_message_202609221205.sql,william_message,632,HAS_SQL_CONTENT,INSERT_ONLY,1,0,NO_EXACT_TABLE_MATCH,,PENDING_CORE_REVIEW,UNCLASSIFIED,SQL_SCANNED,NOT_PROVEN,NOT_PROVEN,NOT_CHECKED,NOT_FINAL,HOLD,SQL content indexed; runtime semantics pending
314,william_npc_give_skill_202609221205.sql,william_npc_give_skill,166,HAS_SQL_CONTENT,INSERT_ONLY,1,0,NO_EXACT_TABLE_MATCH,,PENDING_CORE_REVIEW,UNCLASSIFIED,SQL_SCANNED,NOT_PROVEN,NOT_PROVEN,NOT_CHECKED,NOT_FINAL,HOLD,SQL content indexed; runtime semantics pending
315,william_npc_quiz_day_202609221205.sql,william_npc_quiz_day,3628,HAS_SQL_CONTENT,INSERT_ONLY,4,0,NO_EXACT_TABLE_MATCH,,PENDING_CORE_REVIEW,UNCLASSIFIED,SQL_SCANNED,NOT_PROVEN,NOT_PROVEN,NOT_CHECKED,NOT_FINAL,HOLD,SQL content indexed; runtime semantics pending
316,william_pc_轉生_202609221205.sql,william_pc_轉生,22951,HAS_SQL_CONTENT,INSERT_ONLY,16,0,NO_EXACT_TABLE_MATCH,,PENDING_CORE_REVIEW,UNCLASSIFIED,SQL_SCANNED,NOT_PROVEN,NOT_PROVEN,NOT_CHECKED,NOT_FINAL,HOLD,SQL content indexed; runtime semantics pending
317,william_pc_轉生_giveitem_202609221205.sql,william_pc_轉生_giveitem,125,HAS_SQL_CONTENT,INSERT_ONLY,1,0,NO_EXACT_TABLE_MATCH,,PENDING_CORE_REVIEW,UNCLASSIFIED,SQL_SCANNED,NOT_PROVEN,NOT_PROVEN,NOT_CHECKED,NOT_FINAL,HOLD,SQL content indexed; runtime semantics pending
318,william_pc_轉生經驗_202609221205.sql,william_pc_轉生經驗,982,HAS_SQL_CONTENT,INSERT_ONLY,5,0,NO_EXACT_TABLE_MATCH,,PENDING_CORE_REVIEW,UNCLASSIFIED,SQL_SCANNED,NOT_PROVEN,NOT_PROVEN,NOT_CHECKED,NOT_FINAL,HOLD,SQL content indexed; runtime semantics pending
319,x_大師製作系統_202609221205.sql,x_大師製作系統,24100,HAS_SQL_CONTENT,INSERT_ONLY,7,0,NO_EXACT_TABLE_MATCH,,PENDING_CORE_REVIEW,UNCLASSIFIED,SQL_SCANNED,NOT_PROVEN,NOT_PROVEN,NOT_CHECKED,NOT_FINAL,HOLD,SQL content indexed; runtime semantics pending
320,x_刪物自動回收系統_202609221205.sql,x_刪物自動回收系統,319261,HAS_SQL_CONTENT,INSERT_ONLY,568,0,NO_EXACT_TABLE_MATCH,,PENDING_CORE_REVIEW,UNCLASSIFIED,SQL_SCANNED,NOT_PROVEN,NOT_PROVEN,NOT_CHECKED,NOT_FINAL,HOLD,SQL content indexed; runtime semantics pending
